text,label
"ab nahi jhela jata, i want to end it all",2
listen i super fumbled today,1
"goodbye everyone, i am going to never wake up",2
bhai i'm deadass lonely,1
feeling literally chill because i secured the bag,0
"goodbye everyone, i am going to end it all",2
basically i kafi fumbled today,1
feeling tired and tired at the same time,1
yar finally secured the bag,0
tension is making me fumbled,1
bestie i'm better ig,0
i'm literally depressed tho,1
deadass gonna zahar kha lun,2
life is sorted bestie,0
"bhai i'm hopeless af, i just wanna die",2
feeling kafi productive because i hit a new pr,0
i want to disappear forever fr,2
feeling exhausted and exhausted at the same time,1
bhai i'm deadass tired,1
feeling totally crushing it because i met my friends,0
"goodbye everyone, i am going to die",2
deadass gonna zahar kha lun,2
why is everything so stressed?,1
feeling down bad and down bad at the same time,1
yar today was goated,0
why is everything so tired?,1
just met my friends and feeling productive,0
zindagi khatam karne ka mann kar raha hai,2
"bruh i feel like done with life, i should jaan dena",2
bestie i'm vibing yaar,0
i am going to hurt myself,2
better to never wake up than live like this,2
bhai i'm deadass burnt out,1
bruh i am just numb,1
i am feeling productive today,0
i want to disappear forever cooked,2
zindagi khatam karne ka mann kar raha hai,2
"yar i feel like hopeless af, i should quit life",2
life is goated rn,0
i want to zahar kha lun fr,2
i feel hopeless tho,1
i'm literally stressed fr,1
why is everything so fumbled?,1
deadass gonna end it all,2
why is everything so numb?,1
i feel hopeless tho,1
why is everything so udas?,1
yar i am just depressed,1
no cap finally met my friends,0
i want to jaan dena literally,2
why is everything so burnt out?,1
lowkey i am just sad,1
deadass today was better,0
feeling finished and finished at the same time,1
zindagi khatam karne ka mann kar raha hai,2
yar i am just numb,1
overthinking is making me tired,1
ngl today was sorted,0
i am feeling badhiya today,0
deadass i am just cooked,1
just found a new banger song and feeling vibing,0
life is badhiya tho,0
why is everything so depressed?,1
zindagi khatam karne ka mann kar raha hai,2
bahut stressed feel ho raha hai no cap,1
i feel hopeless rn,1
bestie i'm badhiya lol,0
"goodbye everyone, i am going to marna",2
better to hurt myself than live like this,2
zindagi khatam karne ka mann kar raha hai,2
everything is sorted fr,0
i want to never wake up no cap,2
pressure is making me down bad,1
bestie i'm slaying tho,0
just met my friends and feeling vibing,0
deadass gonna suicide,2
"ab nahi jhela jata, i want to hurt myself",2
tbh finally slept well,0
ngl today was mast,0
just chilling with fam and feeling mast,0
no cap i am just cooked,1
bahut overwhelmed feel ho raha hai smh,1
better to marna than live like this,2
bruh today was fine,0
deadass gonna never wake up,2
zindagi khatam karne ka mann kar raha hai,2
"bhai i'm done with life, i just wanna jump off",2
why is everything so stressed?,1
just got a job and feeling vibing,0
i am feeling badhiya today,0
everything is crushing it bestie,0
feeling literally lit because i slept well,0
bhai i'm deadass exhausted,1
just going to a party and feeling better,0
lowkey i am just udas,1
zindagi khatam karne ka mann kar raha hai,2
"ngl i feel like worthless, i should jaan dena",2
i am going to khatam karun,2
i am feeling chill today,0
everything is fine literally,0
i'm literally tired tho,1
i feel hopeless ig,1
"goodbye everyone, i am going to zahar kha lun",2
feeling sad and sad at the same time,1
overthinking is making me udas,1
i am going to khatam karun,2
feeling lonely and lonely at the same time,1
deadass gonna marna,2
fr i hella fumbled today,1
bestie i'm productive rn,0
no cap finally going to a party,0
listen today was sorted,0
everything is better vibes,0
deadass i am just sad,1
"bhai i'm failure at everything, i just wanna quit life",2
deadass today was slaying,0
deadass i so fumbled today,1
tbh i super fumbled today,1
bahut numb feel ho raha hai yaar,1
life is fine fr,0
i am feeling better today,0
bhai i'm deadass fumbled,1
deadass gonna quit life,2
better to die than live like this,2
better to end it all than live like this,2
fr i am just overwhelmed,1
"yar i feel like hopeless af, i should never wake up",2
bestie i'm goated smh,0
feeling totally productive because i passed my exams,0
i want to suicide lol,2
feeling hopeless and hopeless at the same time,1
"goodbye everyone, i am going to kill myself",2
everything is goated fr,0
better to end it all than live like this,2
zindagi khatam karne ka mann kar raha hai,2
i'm literally sad literally,1
everything is mast fr,0
feeling so productive because i hit a new pr,0
feeling burnt out and burnt out at the same time,1
bahut down bad feel ho raha hai literally,1
listen i am just udas,1
everything is crushing it literally,0
deadass gonna jaan dena,2
"ab nahi jhela jata, i want to hurt myself",2
life is chill vibes,0
no cap i super fumbled today,1
bhai i'm deadass tired,1
bhai i'm deadass lonely,1
why is everything so sad?,1
overthinking is making me burnt out,1
zindagi khatam karne ka mann kar raha hai,2
ngl i totally fumbled today,1
feeling hella sorted because i met my friends,0
no cap finally chilling with fam,0
fr i am just finished,1
i'm literally numb vibes,1
i'm literally cooked vibes,1
just found a new banger song and feeling mast,0
better to kill myself than live like this,2
honestly finally going to a party,0
"bhai i'm no way out, i just wanna zahar kha lun",2
i'm literally overwhelmed cooked,1
i am feeling chill today,0
deadass gonna end it all,2
feeling very vibing because i slept well,0
why is everything so fumbled?,1
i feel sad ig,1
i feel sad no cap,1
life is better bestie,0
burden is making me sad,1
bestie i'm crushing it bestie,0
feeling exhausted and exhausted at the same time,1
bruh today was crushing it,0
lowkey finally slept well,0
life is slaying lol,0
"no cap i feel like hopeless af, i should kill myself",2
why is everything so depressed?,1
feeling udas and udas at the same time,1
"bhai i'm failure at everything, i just wanna jump off",2
"bhai i'm finished, i just wanna die",2
ngl finally secured the bag,0
better to die than live like this,2
ngl today was crushing it,0
just secured the bag and feeling crushing it,0
why is everything so numb?,1
basically i kafi fumbled today,1
deadass i am just lonely,1
feeling kafi fine because i finished the project,0
deadass gonna never wake up,2
i am going to jaan dena,2
just passed my exams and feeling slaying,0
i want to jaan dena vibes,2
no cap today was badhiya,0
zindagi khatam karne ka mann kar raha hai,2
ngl finally passed my exams,0
life is fine ig,0
bhai i'm deadass depressed,1
i'm literally down bad no cap,1
i want to jaan dena fr,2
"goodbye everyone, i am going to kill myself",2
i'm literally fumbled rn,1
bhai i'm deadass numb,1
"goodbye everyone, i am going to jump off",2
breakup is making me tired,1
just slept well and feeling sorted,0
life is chill yaar,0
i feel depressed lol,1
why is everything so tired?,1
why is everything so depressed?,1
"deadass i feel like done with life, i should zahar kha lun",2
i am feeling slaying today,0
stress is making me udas,1
bahut udas feel ho raha hai lol,1
feeling hella badhiya because i slept well,0
"ab nahi jhela jata, i want to jump off",2
"ab nahi jhela jata, i want to zahar kha lun",2
bruh finally hit a new pr,0
everything is sorted tho,0
failure is making me numb,1
i want to quit life fr,2
why is everything so burnt out?,1
anxiety is making me down bad,1
i am going to die,2
i am going to jump off,2
zindagi khatam karne ka mann kar raha hai,2
lowkey i am just udas,1
deadass gonna quit life,2
i want to end it all yaar,2
bestie i'm mast no cap,0
zindagi khatam karne ka mann kar raha hai,2
i want to jump off fr,2
bahut overwhelmed feel ho raha hai no cap,1
feeling sad and sad at the same time,1
i want to end it all literally,2
basically i literally fumbled today,1
tbh i totally fumbled today,1
life is slaying tho,0
lowkey i very fumbled today,1
i'm literally tired tho,1
"bhai i'm a burden, i just wanna die",2
bhai i totally fumbled today,1
i feel depressed bhai,1
life is slaying yaar,0
deadass finally going to a party,0
tension is making me udas,1
i'm literally hopeless cooked,1
why is everything so lonely?,1
why is everything so depressed?,1
deadass gonna zahar kha lun,2
i am going to disappear forever,2
i feel cooked tho,1
"bruh i feel like worthless, i should khatam karun",2
i am going to khatam karun,2
i want to jump off rn,2
burden is making me udas,1
feeling tired and tired at the same time,1
zindagi khatam karne ka mann kar raha hai,2
ngl i am just lonely,1
just met my friends and feeling badhiya,0
yar i totally fumbled today,1
"goodbye everyone, i am going to never wake up",2
zindagi khatam karne ka mann kar raha hai,2
deadass gonna kill myself,2
"bhai i'm done with life, i just wanna disappear forever",2
no cap today was mast,0
breakup is making me finished,1
i am feeling mast today,0
fr i am just overwhelmed,1
"ab nahi jhela jata, i want to jump off",2
i am going to khatam karun,2
"yar i feel like finished, i should quit life",2
bruh i very fumbled today,1
life is fine bestie,0
everything is productive vibes,0
i am feeling better today,0
life is slaying fr,0
life is fine fr,0
bestie i'm productive no cap,0
bhai i'm deadass stressed,1
no cap i deadass fumbled today,1
zindagi khatam karne ka mann kar raha hai,2
life is sorted vibes,0
bhai i'm deadass depressed,1
no cap i am just down bad,1
life is mast fr,0
i want to marna bhai,2
better to end it all than live like this,2
feeling finished and finished at the same time,1
everything is vibing vibes,0
i want to suicide rn,2
i am going to jump off,2
life is goated rn,0
everything is chill smh,0
failure is making me lonely,1
i'm literally stressed ig,1
better to zahar kha lun than live like this,2
feeling cooked and cooked at the same time,1
bruh today was fine,0
i am going to marna,2
bhai i am just hopeless,1
bhai i'm deadass burnt out,1
lowkey i super fumbled today,1
deadass gonna disappear forever,2
i'm literally depressed cooked,1
i am going to never wake up,2
feeling tired and tired at the same time,1
"bhai i'm broken, i just wanna never wake up",2
bhai i'm deadass numb,1
bahut lonely feel ho raha hai vibes,1
life is goated no cap,0
life is lit literally,0
i feel cooked vibes,1
everything is lit fr,0
just secured the bag and feeling productive,0
"goodbye everyone, i am going to die",2
everything is fine yaar,0
feeling very lit because i met my friends,0
i am going to zahar kha lun,2
fr i am just down bad,1
feeling hella badhiya because i secured the bag,0
zindagi khatam karne ka mann kar raha hai,2
why is everything so lonely?,1
bhai i am just hopeless,1
just passed my exams and feeling slaying,0
bahut cooked feel ho raha hai bestie,1
"goodbye everyone, i am going to khatam karun",2
"ab nahi jhela jata, i want to khatam karun",2
i want to hurt myself rn,2
deadass gonna jaan dena,2
fr i very fumbled today,1
i'm literally hopeless no cap,1
bahut hopeless feel ho raha hai cooked,1
bhai i'm deadass burnt out,1
just passed my exams and feeling badhiya,0
better to hurt myself than live like this,2
listen i totally fumbled today,1
i want to hurt myself fr,2
academic pressure is making me fumbled,1
bestie i'm vibing yaar,0
tbh finally hit a new pr,0
life is crushing it smh,0
why is everything so udas?,1
no cap i am just overwhelmed,1
zindagi khatam karne ka mann kar raha hai,2
bestie i'm slaying lol,0
ngl today was fine,0
i want to jaan dena bhai,2
overthinking is making me lonely,1
"honestly i feel like done with life, i should jaan dena",2
bhai i'm deadass tired,1
i feel down bad lol,1
feeling very badhiya because i got a job,0
bestie i'm mast ig,0
just slept well and feeling goated,0
bestie i'm fine bestie,0
lowkey finally secured the bag,0
lowkey today was crushing it,0
bhai today was mast,0
bahut sad feel ho raha hai smh,1
bahut lonely feel ho raha hai fr,1
"fr i feel like no way out, i should jaan dena",2
bhai i'm deadass fumbled,1
feeling literally better because i going to a party,0
life is fine fr,0
"fr i feel like no way out, i should disappear forever",2
"goodbye everyone, i am going to suicide",2
