text,label
bhai finally found a new banger song,0
bruh today was slaying,0
bestie i'm mast vibes,0
"honestly i feel like finished, i should marna",2
academic pressure is making me lonely,1
basically finally hit a new pr,0
overthinking is making me fumbled,1
i'm literally tired bhai,1
bhai today was crushing it,0
life is badhiya vibes,0
"yar i feel like finished, i should suicide",2
bestie i'm chill yaar,0
bhai i super fumbled today,1
bestie i'm productive bhai,0
i'm literally numb tho,1
i'm literally udas no cap,1
feeling hella fine because i met my friends,0
bestie i'm fine smh,0
feeling kafi vibing because i got a job,0
i want to suicide ig,2
feeling deadass better because i hit a new pr,0
everything is slaying cooked,0
bestie i'm crushing it fr,0
feeling very vibing because i met my friends,0
i want to end it all cooked,2
i want to disappear forever rn,2
"bhai i'm worthless, i just wanna hurt myself",2
failure is making me exhausted,1
life is mast yaar,0
"bhai i'm a burden, i just wanna end it all",2
i'm literally numb no cap,1
bruh i am just burnt out,1
i want to suicide bestie,2
"bhai i'm a burden, i just wanna marna",2
i'm literally finished cooked,1
bahut fumbled feel ho raha hai vibes,1
no cap today was sorted,0
i'm literally finished rn,1
"bhai i'm finished, i just wanna suicide",2
bestie i'm crushing it ig,0
i want to jump off no cap,2
just passed my exams and feeling vibing,0
life is vibing tho,0
i'm literally hopeless bestie,1
"lowkey i feel like finished, i should disappear forever",2
feeling deadass lit because i found a new banger song,0
"ngl i feel like no way out, i should jaan dena",2
"no cap i feel like failure at everything, i should jump off",2
just slept well and feeling crushing it,0
"tbh i feel like a burden, i should kill myself",2
i want to die ig,2
listen finally going to a party,0
i am going to quit life,2
fomo is making me exhausted,1
"bhai i'm broken, i just wanna suicide",2
just met my friends and feeling mast,0
i'm literally udas bhai,1
just chilling with fam and feeling sorted,0
academic pressure is making me udas,1
"basically i feel like hopeless af, i should end it all",2
"bhai i'm failure at everything, i just wanna marna",2
ngl today was lit,0
just passed my exams and feeling productive,0
everything is slaying tho,0
everything is slaying vibes,0
i feel finished literally,1
tbh i am just sad,1
fr i deadass fumbled today,1
academic pressure is making me stressed,1
basically i am just overwhelmed,1
tbh today was vibing,0
feeling very better because i found a new banger song,0
deadass i deadass fumbled today,1
bahut depressed feel ho raha hai no cap,1
feeling so chill because i slept well,0
"yar i feel like done with life, i should kill myself",2
life is goated tho,0
i'm literally burnt out literally,1
everything is badhiya rn,0
anxiety is making me numb,1
just secured the bag and feeling sorted,0
i'm literally burnt out smh,1
fr finally finished the project,0
no cap i am just exhausted,1
"yar i feel like finished, i should kill myself",2
"no cap i feel like finished, i should jump off",2
life is better rn,0
bahut tired feel ho raha hai cooked,1
bestie i'm goated bestie,0
everything is better tho,0
life is lit lol,0
"honestly i feel like failure at everything, i should end it all",2
i want to zahar kha lun yaar,2
tension is making me depressed,1
bestie i'm productive yaar,0
i feel stressed vibes,1
bestie i'm lit no cap,0
i'm literally sad rn,1
just hit a new pr and feeling slaying,0
breakup is making me udas,1
no cap i literally fumbled today,1
academic pressure is making me numb,1
"honestly i feel like done with life, i should marna",2
bruh i literally fumbled today,1
i want to jump off tho,2
"tbh i feel like finished, i should disappear forever",2
basically finally secured the bag,0
i'm literally down bad smh,1
i feel finished ig,1
bestie i'm mast cooked,0
feeling so vibing because i got a job,0
i feel lonely yaar,1
"tbh i feel like done with life, i should marna",2
ngl finally met my friends,0
feeling deadass fine because i chilling with fam,0
tbh today was fine,0
"ngl i feel like hopeless af, i should jump off",2
bestie i'm productive lol,0
everything is chill bhai,0
bhai today was badhiya,0
i want to jaan dena bestie,2
bruh today was productive,0
bestie i'm sorted cooked,0
i'm literally overwhelmed rn,1
everything is badhiya yaar,0
no cap i so fumbled today,1
everything is badhiya no cap,0
fr finally got a job,0
"bhai i'm finished, i just wanna jump off",2
bestie i'm productive ig,0
bestie i'm chill bhai,0
life is fine cooked,0
bestie i'm better cooked,0
listen today was chill,0
i feel tired yaar,1
tbh i am just tired,1
i want to quit life no cap,2
everything is mast no cap,0
"ngl i feel like done with life, i should kill myself",2
bruh finally going to a party,0
feeling totally goated because i met my friends,0
honestly i am just stressed,1
bestie i'm sorted rn,0
i want to zahar kha lun smh,2
why is everything so exhausted?,1
feeling totally sorted because i found a new banger song,0
listen today was vibing,0
"yar i feel like broken, i should jump off",2
listen i am just sad,1
bestie i'm crushing it bhai,0
everything is chill cooked,0
"bhai i'm finished, i just wanna never wake up",2
feeling super vibing because i hit a new pr,0
feeling really badhiya because i chilling with fam,0
i feel hopeless yaar,1
ngl finally finished the project,0
burden is making me down bad,1
bahut udas feel ho raha hai rn,1
"honestly i feel like worthless, i should disappear forever",2
"basically i feel like finished, i should hurt myself",2
yar i am just exhausted,1
fr i so fumbled today,1
everything is sorted no cap,0
life is goated bestie,0
everything is productive yaar,0
bahut hopeless feel ho raha hai ig,1
"listen i feel like failure at everything, i should hurt myself",2
bestie i'm productive tho,0
"bhai i'm a burden, i just wanna disappear forever",2
basically i hella fumbled today,1
i want to jaan dena smh,2
tbh finally met my friends,0
feeling really lit because i hit a new pr,0
feeling really vibing because i hit a new pr,0
bahut burnt out feel ho raha hai no cap,1
everything is mast bestie,0
"bhai i'm a burden, i just wanna jaan dena",2
bestie i'm better yaar,0
just chilling with fam and feeling goated,0
everything is crushing it rn,0
feeling kafi chill because i found a new banger song,0
everything is better cooked,0
ngl i hella fumbled today,1
life is mast no cap,0
tbh i very fumbled today,1
basically finally finished the project,0
just hit a new pr and feeling lit,0
i want to zahar kha lun tho,2
fomo is making me lonely,1
just hit a new pr and feeling vibing,0
yar today was productive,0
just slept well and feeling slaying,0
"bhai i'm finished, i just wanna quit life",2
everything is vibing tho,0
just going to a party and feeling lit,0
"bhai i feel like failure at everything, i should never wake up",2
i feel udas bhai,1
bahut stressed feel ho raha hai literally,1
"deadass i feel like failure at everything, i should hurt myself",2
just got a job and feeling productive,0
i feel tired vibes,1
"bhai i'm finished, i just wanna marna",2
"lowkey i feel like hopeless af, i should suicide",2
feeling totally productive because i secured the bag,0
i'm literally sad fr,1
bhai i deadass fumbled today,1
pressure is making me fumbled,1
i want to end it all fr,2
"honestly i feel like a burden, i should suicide",2
honestly finally hit a new pr,0
"basically i feel like hopeless af, i should quit life",2
yar i am just burnt out,1
bahut lonely feel ho raha hai cooked,1
"tbh i feel like broken, i should khatam karun",2
just met my friends and feeling fine,0
i'm literally sad lol,1
burden is making me lonely,1
"honestly i feel like worthless, i should suicide",2
feeling super slaying because i slept well,0
feeling hella sorted because i hit a new pr,0
bestie i'm slaying cooked,0
feeling really fine because i met my friends,0
bruh i am just exhausted,1
tbh today was slaying,0
feeling literally chill because i found a new banger song,0
tbh today was goated,0
just got a job and feeling better,0
i'm literally finished bestie,1
"bhai i'm broken, i just wanna hurt myself",2
just slept well and feeling better,0
listen i am just lonely,1
everything is vibing bestie,0
"listen i feel like failure at everything, i should marna",2
i feel overwhelmed cooked,1
no cap today was better,0
"basically i feel like worthless, i should zahar kha lun",2
deadass finally slept well,0
feeling kafi crushing it because i found a new banger song,0
life is crushing it literally,0
feeling totally vibing because i hit a new pr,0
everything is productive bhai,0
life is sorted smh,0
breakup is making me numb,1
bhai finally passed my exams,0
bahut udas feel ho raha hai smh,1
everything is goated ig,0
feeling totally vibing because i secured the bag,0
yar i am just udas,1
bestie i'm mast yaar,0
feeling deadass mast because i slept well,0
lowkey today was vibing,0
bahut cooked feel ho raha hai cooked,1
everything is badhiya smh,0
lowkey today was productive,0
feeling totally slaying because i met my friends,0
"tbh i feel like done with life, i should never wake up",2
i feel sad lol,1
i feel hopeless bhai,1
life is better smh,0
life is slaying cooked,0
just hit a new pr and feeling badhiya,0
i'm literally down bad bestie,1
stress is making me depressed,1
i feel depressed ig,1
i'm literally numb lol,1
bahut burnt out feel ho raha hai ig,1
just finished the project and feeling better,0
bestie i'm productive vibes,0
listen today was goated,0
failure is making me fumbled,1
i want to jump off bestie,2
bestie i'm goated cooked,0
basically i am just fumbled,1
"fr i feel like broken, i should hurt myself",2
pressure is making me finished,1
just passed my exams and feeling chill,0
tbh finally got a job,0
bahut down bad feel ho raha hai lol,1
feeling so chill because i going to a party,0
lowkey today was chill,0
feeling very lit because i finished the project,0
i'm literally stressed vibes,1
bhai i am just tired,1
bahut finished feel ho raha hai smh,1
"bhai i'm finished, i just wanna kill myself",2
i want to kill myself yaar,2
academic pressure is making me exhausted,1
deadass today was lit,0
bahut down bad feel ho raha hai rn,1
i want to never wake up tho,2
listen i am just tired,1
just going to a party and feeling mast,0
"bhai i'm a burden, i just wanna zahar kha lun",2
i'm literally sad yaar,1
i want to marna no cap,2
honestly today was lit,0
"yar i feel like hopeless af, i should end it all",2
bestie i'm vibing tho,0
"lowkey i feel like hopeless af, i should marna",2
"lowkey i feel like broken, i should suicide",2
feeling super badhiya because i secured the bag,0
i'm literally tired fr,1
"basically i feel like done with life, i should disappear forever",2
yar i am just sad,1
anxiety is making me stressed,1
"bhai i feel like failure at everything, i should quit life",2
i'm literally depressed vibes,1
just finished the project and feeling crushing it,0
listen finally met my friends,0
"fr i feel like broken, i should marna",2
i feel sad smh,1
i want to jaan dena lol,2
bestie i'm crushing it lol,0
ngl today was slaying,0
life is sorted ig,0
"bhai i feel like failure at everything, i should jaan dena",2
i'm literally sad tho,1
i'm literally overwhelmed literally,1
just finished the project and feeling sorted,0
i'm literally exhausted ig,1
lowkey today was goated,0
everything is badhiya vibes,0
feeling hella mast because i got a job,0
"basically i feel like worthless, i should kill myself",2
life is mast vibes,0
ngl i am just udas,1
bahut tired feel ho raha hai lol,1
feeling hella slaying because i secured the bag,0
no cap i am just stressed,1
honestly today was vibing,0
"bhai i'm broken, i just wanna die",2
everything is crushing it fr,0
lowkey i am just stressed,1
i'm literally exhausted bestie,1
honestly today was chill,0
i want to jump off bhai,2
bahut sad feel ho raha hai rn,1
feeling so better because i met my friends,0
"bhai i'm failure at everything, i just wanna suicide",2
i feel depressed rn,1
